"META_INSTANCE_ID","ANIMAL_ID","LOCATION_OF_EVENT_REGION","LOCATION_OF_EVENT_DISTRICT","LOCATION_OF_EVENT_WARD","LOCATION_OF_EVENT_VILLAGE","Loc_ID","Loc_ID_w","Loc_ID_d","DATE_OF_INVESTIGATION","TYPE_OF_INVESTIGATION","IS_INVESTGATION_LINKED","ANIMAL_TYPE","ANIMAL_TYPE_WILDLIFE","NUMBER_OF_PEOPLE_BITTEN","NO_OF_PEOPLE_BITTEN_REPEAT_COUNT","OTHER_ANIMALS_BITTEN","OTHER_ANIMALS_BITTEN_SPECIFY","WAS_ANIMAL_OWNED","ANIMAL_AGE","ANIMAL_SEX","IS_ANIMAL_VACCINATED","YEAR_VACCINATED","ANIMAL_FOUND","ANIMAL_OUTCOME","DEATH_CAUSE","SAMPLE_COLLECTED","WHY_SAMPLE_WAS_NOT_TAKEN","SAMPLE_WAS_COLLECTED_SAMPLE_DATE","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED","SAMPLE_WAS_COLLECTED_LOCATION_SAMPLE_STORED_OTHER","SAMPLE_WAS_COLLECTED_DATE_TAKEN_TO_LAB","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_DONE","SAMPLE_WAS_COLLECTED_LATERAL_FLOW_TEST_OUTCOME","REASON_FOR_REPORT","REASON_FOR_REPORT_OTHER","REPORTED_FROM","RISK_ASSESSMENT","ASSESSMENT_DECISION","Date_proxy","Year","Month","Day","jmonth","jday","Year_month","Assessment","correction_type","IBCM_start","VICTIM_ENV","HE_aggressive","HE_approach_dog","HE_no_provocation","HE_playing","HE_scared_of_dogs","HE_noise","HE_throwing_things","HE_running","ANIMAL_ENV","AE_chained","AE_fenced","AE_lots_of_dogs","AE_on_owners_property","AE_from_unknown_place","AE_lots_of_people","SYMPTOMS","S_abnormal_vocalization","S_restlessness","S_active_during_day","S_dullness","S_tameness","S_excessive_salivation","S_hypersexuality","S_unprovoked_aggression","S_paralysis"
"uuid:aec3ebde-5e80-41de-91b6-b3d12b90137b",NA,"Mtwara","Tandahimba","Tandahimba","Matogoro","Village-Mtwara-Tandahimba-Tandahimba-Matogoro","Ward-Mtwara-Tandahimba-Tandahimba","District-Mtwara-Tandahimba",2019-03-25,"in_person","yes","dog",NA,1,1,"none",NA,"not_owned","adult","unknown","not_applicable",NA,"no","disappeared",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-03-25,2019,3,83,15,95,"2019-3","Suspect","Not altered","2018-06-01","aggressive,noise,running,scared_of_dogs",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:b0d0a9a5-dae6-487e-8594-8726080d5ebe","KLS/R/9/8","Morogoro","Kilosa","Mkwatani",NA,"Village-Morogoro-Kilosa-Mkwatani-NA","Ward-Morogoro-Kilosa-Mkwatani","District-Morogoro-Kilosa",2018-09-26,"in_person","no","dog",NA,0,0,"none",NA,"owned","adult","male","no",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"suspect_rabid_animals",NA,NA,NA,"suspicious_for_of_rabies",2018-09-26,2018,9,268,9,268,"2018-9","Suspect","Not altered","2018-08-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:b10981e2-6b55-4421-9ab4-567ea161ae6b",NA,"Morogoro","Morogoro","Ngerengere","Ngerengere","Village-Morogoro-Morogoro-Ngerengere-Ngerengere","Ward-Morogoro-Morogoro-Ngerengere","District-Morogoro-Morogoro",2019-02-23,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"unknown",2019-02-23,2019,2,53,14,65,"2019-2","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:b1f71d91-51ed-4939-b725-6b82024180f0",NA,"Morogoro","Morogoro Urban","Kihonda","Kihonda Kaskazini","Village-Morogoro-Morogoro Urban-Kihonda-Kihonda Kaskazini","Ward-Morogoro-Morogoro Urban-Kihonda","District-Morogoro-Morogoro Urban",2018-11-20,"in_person","yes","wildlife","Tiger",0,0,"cow,cat",NA,"unknown","adult","female","no",NA,"no","dead","killed_by_community","yes",NA,"2018-11-01","lfo_house",NA,"2018-11-19","no",NA,"found_dead,suspect_rabid_animals,victim_has_rabies",NA,NA,"eating,normal_behaviour","sick_not_rabies",2018-11-20,2018,11,323,11,323,"2018-11","Healthy","Not altered","2018-08-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place,lots_of_people",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"abnormal_vocalization,restlessness,tameness,unprovoked_aggression",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
"uuid:b39adba6-610f-4e65-bd82-3337ba0942bd",NA,"Mtwara","Tandahimba","Tandahimba","Matogoro","Village-Mtwara-Tandahimba-Tandahimba-Matogoro","Ward-Mtwara-Tandahimba-Tandahimba","District-Mtwara-Tandahimba",2019-01-20,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"unknown",2019-01-20,2019,1,19,13,31,"2019-1","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:b45185ab-ac64-412e-bcdd-d2a548d09176",NA,"Morogoro","Ulanga","Msogezi","Chikuti","Village-Morogoro-Ulanga-Msogezi-Chikuti","Ward-Morogoro-Ulanga-Msogezi","District-Morogoro-Ulanga",2019-02-07,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-02-07,2019,2,37,14,49,"2019-2","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:b4f76ddf-dd80-4825-b765-8994c8b44faf",NA,"Morogoro","Kilosa","Kilangali","Mbamba","Village-Morogoro-Kilosa-Kilangali-Mbamba","Ward-Morogoro-Kilosa-Kilangali","District-Morogoro-Kilosa",2018-10-15,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","lost",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-10-15,2018,10,287,10,287,"2018-10","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:b88b4815-ed3f-46e9-bc54-970a287246c7",NA,"Mtwara","Tandahimba","Kitama","Mwenge 'A'","Village-Mtwara-Tandahimba-Kitama-Mwenge 'A'","Ward-Mtwara-Tandahimba-Kitama","District-Mtwara-Tandahimba",2019-02-09,"in_person","yes","dog",NA,0,0,"none",NA,"owned","puppy","male","no",NA,"yes","dead","natural_death","no","decomposed",NA,NA,NA,NA,NA,NA,"suspect_rabid_animals",NA,NA,NA,"suspicious_for_of_rabies",2019-02-09,2019,2,39,14,51,"2019-2","Suspect","Correction Spreadsheet","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,dullness,excessive_salivation,restlessness,running_without_reason",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
"uuid:b8df6ea0-25f4-4049-bd3e-8309fd79efbb",NA,"Morogoro","Ulanga","Isongo","Isongo","Village-Morogoro-Ulanga-Isongo-Isongo","Ward-Morogoro-Ulanga-Isongo","District-Morogoro-Ulanga",2018-12-24,"in_person","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","suspicious_for_of_rabies",2018-12-24,2018,12,357,12,357,"2018-12","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:bd70162f-dd09-4398-81fd-aab9558e6b2d",NA,"Lindi","Kilwa","Miteja",NA,"Village-Lindi-Kilwa-Miteja-NA","Ward-Lindi-Kilwa-Miteja","District-Lindi-Kilwa",2019-03-25,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","female","no",NA,"no","dead","killed_by_community","no","thrown_away",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-03-25,2019,3,83,15,95,"2019-3","Suspect","Not altered","2018-07-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:c32c7e4e-f7fb-4559-90b6-3b550b88e790",NA,"Morogoro","Ulanga","Isongo","Isongo","Village-Morogoro-Ulanga-Isongo-Isongo","Ward-Morogoro-Ulanga-Isongo","District-Morogoro-Ulanga",2018-12-27,"in_person","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","suspicious_for_of_rabies",2018-12-27,2018,12,360,12,360,"2018-12","Suspect","Not altered","2018-08-01","playing",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:c37215e1-7ff3-46b7-875d-285bb085ede0",NA,"Lindi","Lindi Rural","Majengo","Majengo B","Village-Lindi-Lindi Rural-Majengo-Majengo B","Ward-Lindi-Lindi Rural-Majengo","District-Lindi-Lindi Rural",2018-08-25,"in_person","yes","dog",NA,1,1,"none",NA,"not_owned","adult","unknown","no",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure,suspect_rabid_animals",NA,NA,"normal_behaviour","unknown",2018-08-25,2018,8,236,8,236,"2018-8","Suspect","Not altered","2018-07-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,restlessness,unprovoked_aggression",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:c7277757-c3b0-4484-8387-4b95759d09f4",NA,"Mtwara","Mtwara Rural","Nanguruwe",NA,"Village-Mtwara-Mtwara Rural-Nanguruwe-NA","Ward-Mtwara-Mtwara Rural-Nanguruwe","District-Mtwara-Mtwara Rural",2018-10-30,"in_person","yes","dog",NA,1,1,"none",NA,"owned","adult","female","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating,normal_behaviour","healthy",2018-10-30,2018,10,302,10,302,"2018-10","Healthy","Not altered","2018-06-01","noise",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"hyper_sexuality",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"uuid:c732a4f7-cee7-446c-8dd3-01741da41ba7",NA,"Morogoro","Morogoro","Ngerengere","Sinyaulime","Village-Morogoro-Morogoro-Ngerengere-Sinyaulime","Ward-Morogoro-Morogoro-Ngerengere","District-Morogoro-Morogoro",2019-02-21,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-02-21,2019,2,51,14,63,"2019-2","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"tameness",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"uuid:c77adf18-62a3-4570-a360-150d02d498c2",NA,"Lindi","Liwale","Kichonda","Mbuli","Village-Lindi-Liwale-Kichonda-Mbuli","Ward-Lindi-Liwale-Kichonda","District-Lindi-Liwale",2018-11-11,"phone_consultation","yes","dog",NA,0,0,"none",NA,"not_owned","adult","male","unknown",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","healthy",2018-11-11,2018,11,314,11,314,"2018-11","Healthy","Not altered","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"lots_of_dogs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:ca6c06bc-8cec-4b71-85aa-11f313b8331f",NA,"Morogoro","Ulanga","Vigoi",NA,"Village-Morogoro-Ulanga-Vigoi-NA","Ward-Morogoro-Ulanga-Vigoi","District-Morogoro-Ulanga",2019-01-21,"in_person","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-01-21,2019,1,20,13,32,"2019-1","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:cd41a902-79fe-426c-a4a9-0ae6e264588d",NA,"Morogoro","Ulanga","Mwaya","Mwaya","Village-Morogoro-Ulanga-Mwaya-Mwaya","Ward-Morogoro-Ulanga-Mwaya","District-Morogoro-Ulanga",2019-02-13,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating,normal_behaviour","suspicious_for_of_rabies",2019-02-13,2019,2,43,14,55,"2019-2","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:d0b0a491-e278-4ca5-9325-da965ac5918a",NA,"Mtwara","Newala","Mtopwa","Mtopwa","Village-Mtwara-Newala-Mtopwa-Mtopwa","Ward-Mtwara-Newala-Mtopwa","District-Mtwara-Newala",2018-08-02,"in_person","yes","wildlife","Bweha",2,2,"none",NA,"not_owned","adult","male","not_applicable",NA,"yes","dead","killed_by_community","no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-08-02,2018,8,213,8,213,"2018-8","Suspect","Not altered","2018-06-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"abnormal_vocalization,dullness,excessive_salivation,hyper_sexuality,paralysis,restlessness,running_without_reason,tameness,unprovoked_aggression",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"uuid:d1912714-4bcc-4665-a617-26a7afd284e5",NA,"Lindi","Kilwa","Njinjo",NA,"Village-Lindi-Kilwa-Njinjo-NA","Ward-Lindi-Kilwa-Njinjo","District-Lindi-Kilwa",2018-11-10,"phone_consultation","yes","dog",NA,1,1,"none",NA,"not_owned","adult","male","no",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","sick_not_rabies",2018-11-10,2018,11,313,11,313,"2018-11","Healthy","Not altered","2018-07-01","playing",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:d265f079-7552-45f8-936f-9e0b4da97cbf",NA,"Morogoro","Ulanga","Mwaya","Nkongo","Village-Morogoro-Ulanga-Mwaya-Nkongo","Ward-Morogoro-Ulanga-Mwaya","District-Morogoro-Ulanga",2019-01-17,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-01-17,2019,1,16,13,28,"2019-1","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:d4a6aae5-448d-4cc5-a72c-e4b2ca1ba54d",NA,"Morogoro","Kilosa","Ulaya","Ulaya Kibaoni","Village-Morogoro-Kilosa-Ulaya-Ulaya Kibaoni","Ward-Morogoro-Kilosa-Ulaya","District-Morogoro-Kilosa",2019-01-15,"in_person","yes","dog",NA,5,5,"none",NA,"unknown","adult","male","unknown",NA,"yes","dead","killed_by_community","no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2019-01-15,2019,1,14,13,26,"2019-1","Suspect","Not altered","2018-08-01","not_provoked",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:d56e04fb-ae2c-418b-b730-82ae7c554333",NA,"Morogoro","Malinyi","Malinyi","Malinyi","Village-Morogoro-Malinyi-Malinyi-Malinyi","Ward-Morogoro-Malinyi-Malinyi","District-Morogoro-Malinyi",2018-11-23,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","male","yes",2018,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","healthy",2018-11-23,2018,11,326,11,326,"2018-11","Healthy","Not altered","2018-08-01","playing",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"lots_of_people",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:d58426c0-2c80-454c-a430-6a1bcc06930d",NA,"Mara","Tarime","Nyansicha","Nyantira","Village-Mara-Tarime-Nyansicha-Nyantira","Ward-Mara-Tarime vijijini-Nyasincha","District-Mara-Tarime vijijini",2018-10-10,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","unknown","unknown","unknown",NA,"no","disappeared",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-10-10,2018,10,282,10,282,"2018-10","Suspect","Correction Spreadsheet","2018-06-01","not_provoked,running",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"running_without_reason,unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:d64658d7-905e-4ec1-a83a-df501a684af8",NA,"Lindi","Kilwa",NA,NA,"Village-Lindi-Kilwa-NA-NA","Ward-Lindi-Kilwa-NA","District-Lindi-Kilwa",2019-04-03,"phone_consultation","yes","dog",NA,2,2,"none",NA,"unknown","adult","female","no",NA,"yes","dead","killed_by_community","no","thrown_away",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"normal_behaviour","sick_not_rabies",2019-04-03,2019,4,92,16,104,"2019-4","Healthy","Not altered","2018-07-01","approching_the_dog",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place,lots_of_people",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,"restlessness",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:d69ed197-f22e-4e9f-81be-fedb44677030",NA,"Lindi","Kilwa","Miteja","Miteja","Village-Lindi-Kilwa-Miteja-Miteja","Ward-Lindi-Kilwa-Miteja","District-Lindi-Kilwa",2018-11-23,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","male","no",NA,"yes","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-11-23,2018,11,326,11,326,"2018-11","Suspect","Not altered","2018-07-01","noise",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"excessive_salivation",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
"uuid:d8ad95be-4fd5-4b8e-9d1f-58614fae80f5","Tan06","Mtwara","Tandahimba","Kitama","Mwenge 'B'","Village-Mtwara-Tandahimba-Kitama-Mwenge 'B'","Ward-Mtwara-Tandahimba-Kitama","District-Mtwara-Tandahimba",2019-02-09,"in_person","no","dog",NA,0,0,"dog",NA,"not_owned","adult","male","unknown",NA,"yes","dead","killed_by_community","no","thrown_away",NA,NA,NA,NA,NA,NA,"animal_sick",NA,NA,NA,"suspicious_for_of_rabies",2019-02-09,2019,2,39,14,51,"2019-2","Suspect","Correction Spreadsheet","2018-06-01",NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"abnormal_vocalization,excessive_salivation,running_without_reason,unprovoked_aggression",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
"uuid:da2734e7-51c1-4273-9a84-7827f8fd6a58",NA,"Lindi","Kilwa","Miteja","Mtukwao","Village-Lindi-Kilwa-Miteja-Mtukwao","Ward-Lindi-Kilwa-Miteja","District-Lindi-Kilwa",2018-11-24,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","male","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-11-24,2018,11,327,11,327,"2018-11","Suspect","Not altered","2018-07-01","running",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"active_during_day",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"uuid:da7642ac-7d28-4122-b4e7-41e6d4368c93",NA,"Mara","Tarime","Turwa","Tagota","Village-Mara-Tarime-Turwa-Tagota","Ward-Mara-Tarime Township Authority-Kenyamanyori","District-Mara-Tarime Township Authority",2018-07-11,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","female","no",NA,"yes","alive",NA,"no","not_applicable",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating","healthy",2018-07-11,2018,7,191,7,191,"2018-7","Healthy","Correction Spreadsheet","2018-06-01","scared_of_dogs",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"on_owners_property",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"unprovoked_aggression",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
"uuid:dcb3ed8c-a6bb-48fa-9d9b-0eba84522900",NA,"Lindi","Kilwa","Chumo","Namayuni","Village-Lindi-Kilwa-Chumo-Namayuni","Ward-Lindi-Kilwa-Chumo","District-Lindi-Kilwa",2018-11-25,"phone_consultation","yes","dog",NA,1,1,"none",NA,"unknown","adult","female","no",NA,"no","lost",NA,"no","animal_disappeared",NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,NA,"suspicious_for_of_rabies",2018-11-25,2018,11,328,11,328,"2018-11","Suspect","Not altered","2018-07-01","aggressive",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"from_unknown_place",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"tameness",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"uuid:dd5fd538-3a0c-4ffb-80a7-877132e42892",NA,"Morogoro","Kilosa",NA,NA,"Village-Morogoro-Kilosa-NA-NA","Ward-Morogoro-Kilosa-NA","District-Morogoro-Kilosa",2018-08-14,"phone_consultation","yes","dog",NA,1,1,"none",NA,"owned","adult","male","yes",2018,"yes","alive",NA,"no",NA,NA,NA,NA,NA,NA,NA,"human_exposure",NA,NA,"eating","healthy",2018-08-14,2018,8,225,8,225,"2018-8","Healthy","Not altered","2018-08-01","noise,running",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"lots_of_dogs",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
